Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro)
Renault,Megane,2011,Universal,216000.0,1461.0,Diesel,Manual,3150.0
Honda,Stream,2001,Minivan,380000.0,2000.0,Metan/Propan,Automatic,4800.0
BMW,X3,2006,SUV,199000.0,2996.0,Metan/Propan,Automatic,7000.0
Renault,Scenic,2006,Minivan,1.0,1500.0,Diesel,Manual,3600.0
Opel,Astra,2015,Universal,157000.0,1600.0,Diesel,Manual,7999.0
Mitsubishi,Outlander,2015,Crossover,189000.0,2000.0,Plug-in Hybrid,Automatic,12999.0
Toyota,Land Cruiser,2006,SUV,180000.0,3000.0,Diesel,Automatic,11000.0
Opel,Antara,2009,Crossover,130000.0,2000.0,Diesel,Manual,6000.0
Nissan,Juke,2016,Crossover,48500.0,1600.0,Petrol,Automatic,11400.0
Mercedes,GL Class,2009,SUV,180000.0,3000.0,Diesel,Automatic,13500.0
Skoda,Octavia,2011,Universal,190000.0,1400.0,Petrol,Manual,4800.0
Subaru,Outback,2007,Universal,187000.0,2000.0,Petrol,Automatic,4000.0
UAZ,469,1966,SUV,30000.0,2400.0,Petrol,Manual,1000.0
BMW,7 Series,2001,Sedan,296000.0,2800.0,Petrol,Automatic,20500.0
Toyota,Corolla Verso,2005,Minivan,1.0,1800.0,Petrol,Manual,3799.0
Toyota,Corolla Verso,2005,Minivan,1.0,1800.0,Petrol,Manual,3799.0
Toyota,Auris,2014,Universal,143000.0,1800.0,Hybrid,Automatic,10299.0
Toyota,Auris,2011,Hatchback,209000.0,1800.0,Hybrid,Automatic,9299.0
Toyota,Auris,2012,Hatchback,212000.0,1800.0,Hybrid,Automatic,9099.0
Toyota,Auris,2011,Hatchback,184000.0,1800.0,Hybrid,Automatic,8999.0
Toyota,Auris,2010,Hatchback,212000.0,1800.0,Hybrid,Automatic,9299.0
Volkswagen,Golf,2004,Hatchback,226500.0,1400.0,Petrol,Manual,4800.0
Volkswagen,Golf,2006,Hatchback,221000.0,1400.0,Petrol,Manual,4855.0
Peugeot,Partner,2006,Minivan,148000.0,2000.0,Diesel,Manual,650.0
Volkswagen,Passat,2016,Sedan,163000.0,1400.0,Petrol,Manual,15200.0
Honda,Accord,2010,Universal,262000.0,2200.0,Diesel,Manual,11990.0
Mercedes,E Class,2012,Sedan,211500.0,2200.0,Diesel,Automatic,13900.0
Skoda,Octavia,2004,Sedan,220000.0,1600.0,Petrol,Manual,4800.0
Toyota,Corolla,2003,Microvan,370000.0,2000.0,Diesel,Manual,4500.0
Lexus,RX Series,2012,SUV,220000.0,3459.0,Hybrid,Automatic,25250.0
Audi,100,1992,Sedan,2145214.0,2000.0,Metan/Propan,Manual,1500.0
Mercedes,E Class,2005,Universal,260000.0,1800.0,Metan/Propan,Automatic,7150.0
Toyota,Corolla,2003,Hatchback,262000.0,2000.0,Diesel,Manual,4000.0
Mercedes,C Class,2003,Universal,300.0,2200.0,Diesel,Automatic,1800.0
Audi,A4,2013,Sedan,208000.0,1854.0,Petrol,Manual,10100.0
Mercedes,E Class,2006,Universal,4.0,3000.0,Diesel,Automatic,7500.0
Skoda,Octavia,2008,Universal,22000.0,1600.0,Metan/Propan,Manual,4800.0
Audi,A4,2005,Sedan,230000.0,200.0,Petrol,Automatic,6000.0
Mercedes,E Class,2016,Sedan,50000.0,1950.0,Diesel,Automatic,29500.0
Mercedes,B Class,2019,Universal,42000.0,1460.0,Diesel,Automatic,24600.0
Audi,Q7,2014,SUV,185000.0,3000.0,Diesel,Automatic,33850.0
Skoda,Octavia,2009,Hatchback,246000.0,1600.0,Petrol,Manual,6350.0
BMW,5 Series,2001,Sedan,396000.0,2490.0,Diesel,Manual,5000.0
Hyundai,Santa FE,2011,SUV,180000.0,2199.0,Diesel,Automatic,13500.0
Mercedes,C Class,2006,Sedan,256000.0,2100.0,Diesel,Automatic,5100.0
Ford,Mondeo,2004,Sedan,220000.0,2000.0,Diesel,Automatic,3990.0
Audi,A4,2009,Sedan,187788.0,1800.0,Petrol,Automatic,8599.0
Nissan,X-Trail,2014,SUV,160000.0,1600.0,Diesel,Manual,15500.0
Skoda,Fabia,2002,Hatchback,215000.0,1400.0,Petrol,Manual,2700.0
BMW,5 Series,2013,Sedan,65000.0,2000.0,Petrol,Automatic,24500.0
Mercedes,C Class,2005,Sedan,203000.0,1800.0,Petrol,Manual,6500.0
Opel,Zafira,2005,Microvan,120000.0,2000.0,Diesel,Manual,600.0
Hyundai,Azera,2007,Sedan,221400.0,2200.0,Diesel,Automatic,6000.0
Seat,Alhambra,2005,Minivan,340000.0,1897.0,Diesel,Manual,5499.0
Renault,Grand Scenic,2010,Microvan,250000.0,1500.0,Diesel,Manual,5300.0
Dacia,Logan,2010,Universal,242000.0,1600.0,Petrol,Manual,3900.0
Renault,Scenic,2012,Universal,1.0,1500.0,Diesel,Manual,6800.0
Audi,A4,2007,Universal,320000.0,2000.0,Diesel,Manual,7000.0
Porsche,Cayenne,2012,Crossover,217000.0,3000.0,Diesel,Automatic,32400.0
Chevrolet,Lacetti,2006,Sedan,235000.0,1600.0,Metan/Propan,Automatic,2700.0
Ford,Fusion,2015,Sedan,170000.0,1499.0,Petrol,Automatic,9200.0
Mercedes,S Class,1983,Sedan,500000.0,3000.0,Diesel,Manual,1500.0
Opel,Astra,2011,Universal,250000.0,1300.0,Diesel,Manual,6500.0
Volkswagen,Golf,1994,Universal,50000.0,1900.0,Diesel,Manual,2500.0
Ford,Tourneo Connect,2011,Minivan,153000.0,1753.0,Diesel,Manual,4350.0
BMW,3 Series,1992,Sedan,300000.0,2000.0,Petrol,Manual,1700.0
Hyundai,ix35,2012,Crossover,172000.0,2000.0,Metan/Propan,Automatic,9500.0
Opel,Kadett,1987,Hatchback,1000.0,2000.0,Petrol,Manual,950.0
Rover,600 Series,1995,Sedan,289000.0,2000.0,Metan/Propan,Manual,1850.0
Nissan,Qashqai,2009,Crossover,240000.0,1500.0,Diesel,Manual,6500.0
Toyota,Prius +,2013,Minivan,110000.0,1800.0,Hybrid,Automatic,10100.0
Volkswagen,Caddy,2006,Pickup,300000.0,1900.0,Diesel,Manual,4000.0
BMW,2 Series,2016,Universal,190000.0,1500.0,Diesel,Automatic,12000.0
Toyota,Rav 4,2010,SUV,160.0,2200.0,Diesel,Manual,10200.0
Renault,Trafic,2008,Microvan,350573.0,1998.0,Diesel,Manual,6555.0
Honda,CR-V,2005,Crossover,246720.0,2200.0,Diesel,Manual,8200.0
Great Wall,Hover,2007,SUV,160000.0,2400.0,Metan/Propan,Manual,6200.0
Mercedes,Vito,1999,Universal,100000000.0,2200.0,Diesel,Manual,2200.0
Opel,Zafira,2006,Minivan,360000.0,1590.0,Metan/Propan,Manual,4500.0
Vaz,2106,1984,Sedan,41916.0,1600.0,Petrol,Manual,16000.0
Toyota,Crown,2000,Sedan,195000.0,2500.0,Petrol,Automatic,9000.0
Skoda,Octavia,2010,Universal,94000.0,1400.0,Petrol,Manual,6300.0
Skoda,Fabia,2009,Universal,220000.0,1200.0,Petrol,Manual,3850.0
Volvo,400 Series,1995,Hatchback,200000.0,2000.0,Petrol,Manual,800.0
Ford,Fusion,2016,Sedan,14582.0,2000.0,Petrol,Automatic,12500.0
Mercedes,C Class,1998,Universal,222015.0,1980.0,Metan/Propan,Manual,3800.0
Volkswagen,Transporter,1994,Minivan,300000.0,2400.0,Diesel,Manual,2400.0
BMW,5 Series,2002,Sedan,220000.0,2200.0,Petrol,Automatic,4850.0
Citroen,Berlingo,2000,Universal,295000.0,1800.0,Metan/Propan,Manual,2100.0
Dacia,Lodgy,2012,Universal,178000.0,1500.0,Diesel,Manual,6200.0
Toyota,Auris,2009,Hatchback,212000.0,1400.0,Diesel,Manual,6000.0
Dacia,Sandero,2009,SUV,180040.0,1200.0,Metan/Propan,Manual,3650.0
Toyota,Land Cruiser,2008,SUV,195000.0,4465.0,Diesel,Automatic,34000.0
Nissan,Qashqai,2014,Crossover,148500.0,1500.0,Diesel,Manual,11950.0
Mercedes,C Class,2003,Universal,550000.0,2196.0,Diesel,Manual,4350.0
Suzuki,SX4,2010,Sedan,350000.0,1998.0,Metan/Propan,Manual,4050.0
Volkswagen,Passat,2006,Universal,1111.0,200.0,Diesel,Automatic,6300.0
Ford,Fusion,2013,Sedan,152000.0,2000.0,Hybrid,Automatic,10400.0
Ford,Fusion,2019,Sedan,55000.0,2000.0,Hybrid,Automatic,16400.0
Toyota,Urban Cruiser,2009,Crossover,189000.0,1329.0,Petrol,Manual,8200.0
BMW,5 Series,2006,Sedan,213000.0,2500.0,Diesel,Automatic,5600.0
Ford,Fusion,2006,Sedan,207000.0,1400.0,Diesel,Manual,3300.0
Toyota,Avensis,2010,Universal,230000.0,2000.0,Diesel,Manual,5000.0
Mazda,323,1997,Hatchback,180000.0,1800.0,Petrol,Manual,350.0
Mazda,323,1997,Hatchback,20000.0,1800.0,Petrol,Manual,350.0
Audi,A6,2008,Universal,164950.0,2000.0,Petrol,Manual,1000.0
Renault,Grand Scenic,2013,Minivan,230000.0,1490.0,Diesel,Automatic,7200.0
Lexus,RX Series,2005,Crossover,300000.0,3000.0,Metan/Propan,Automatic,7800.0
Toyota,Auris,2008,Hatchback,180000.0,1365.0,Diesel,Manual,5999.0
Hyundai,ix35,2013,Crossover,340000.0,1700.0,Diesel,Manual,8000.0
Nissan,Sunny,1992,Sedan,1.0,1400.0,Petrol,Manual,450.0
Toyota,Auris,2011,Hatchback,230000.0,1400.0,Diesel,Manual,6800.0
Toyota,Prius,2008,Hatchback,214000.0,1500.0,Hybrid,Automatic,7000.0
Opel,Frontera,1997,SUV,100000.0,2500.0,Diesel,Manual,2000.0
Nissan,Primera,2003,Universal,230000.0,1800.0,Petrol,Manual,3900.0
Dacia,Logan,2021,Sedan,0.0,1000.0,Petrol,Manual,9930.0
Dacia,Lodgy,2021,Minivan,0.0,1461.0,Diesel,Manual,15000.0
Volkswagen,Caddy,2012,Minivan,180000.0,1190.0,Petrol,Manual,6600.0
Nissan,Qashqai,2015,Crossover,153000.0,1500.0,Diesel,Manual,11700.0
Fiat,500,2015,Hatchback,84000.0,1400.0,Petrol,Automatic,7999.0
BMW,7 Series,1996,Sedan,1.0,2800.0,Petrol,Automatic,5499.0
Nissan,Qashqai,2011,Crossover,45000.0,2000.0,Petrol,Automatic,6300.0
Toyota,Avalon,2013,Sedan,105000.0,2500.0,Hybrid,Automatic,7900.0
Nissan,Pathfinder,2006,SUV,0.0,2500.0,Diesel,Automatic,5150.0
Toyota,Camry,2014,Sedan,89000.0,2500.0,Hybrid,Automatic,8700.0
Renault,Grand Scenic,2005,Minivan,1.0,1500.0,Diesel,Manual,1700.0
BMW,X3,2012,SUV,135000.0,2000.0,Diesel,Automatic,7700.0
Renault,Kangoo,2014,Universal,75000.0,1500.0,Diesel,Manual,3300.0
Smart,Fortwo,2017,Coupe,15000.0,0.0,Electric,Automatic,10900.0
Volvo,XC60,2010,Crossover,220000.0,2400.0,Diesel,Automatic,13200.0
BMW,5 Series,2013,Sedan,201000.0,2000.0,Diesel,Automatic,17000.0
Renault,Megane,2004,Universal,222.0,1500.0,Diesel,Manual,2900.0
Toyota,Camry,2014,Sedan,132500.0,2500.0,Petrol,Automatic,13500.0
Vaz,2107,2004,Sedan,96001.0,1600.0,Petrol,Manual,1300.0
Vaz,2106,1982,SUV,20000.0,1400.0,Diesel,Automatic,250.0
Renault,Megane,2007,Universal,180000.0,1500.0,Diesel,Manual,5000.0
Honda,Concerto,1993,Hatchback,50000.0,1500.0,Petrol,Manual,500.0
Volvo,800 Series,1994,Sedan,250000.0,200.0,Metan/Propan,Manual,1500.0
BMW,M Models,2019,Coupe,15000.0,2998.0,Petrol,Automatic,34000.0
Nissan,Qashqai,2016,SUV,131000.0,1600.0,Diesel,Automatic,11300.0
Suzuki,Swift,2009,Hatchback,180000.0,1500.0,Petrol,Manual,3000.0
Seat,Cordoba,2005,Sedan,120000.0,1400.0,Diesel,Manual,2850.0
Honda,Jazz,2007,Hatchback,180000.0,1400.0,Petrol,Automatic,3000.0
Great Wall,Hover,2010,Crossover,140000.0,2400.0,Petrol,Manual,4000.0
Lifan,Altele,2008,Coupe,258880.0,1300.0,Petrol,Manual,850.0
Nissan,X-Trail,2015,SUV,162000.0,1600.0,Diesel,Manual,12900.0
Toyota,Avensis,2007,Sedan,320000.0,200.0,Petrol,Automatic,6500.0
Audi,A4,1997,Sedan,3.0,1800.0,Metan/Propan,Manual,1800.0
Mercedes,E Class,2002,Sedan,380000.0,2148.0,Diesel,Manual,5200.0
Suzuki,Splash,2011,Hatchback,107000.0,998.0,Metan/Propan,Manual,4500.0
Renault,Clio,2006,Hatchback,210000.0,1200.0,Petrol,Manual,1100.0
Ford,Fiesta 5D,2014,Hatchback,120000.0,1500.0,Diesel,Manual,5800.0
BMW,X5,2004,SUV,315000.0,3000.0,Diesel,Automatic,7200.0
Chevrolet,Lacetti,2008,Hatchback,132000.0,1600.0,Petrol,Automatic,3500.0
Hyundai,H-1 Truck,2012,Minivan,240000.0,2500.0,Diesel,Automatic,14999.0
Audi,Q3,2012,Crossover,170000.0,2000.0,Petrol,Automatic,17200.0
Volkswagen,Passat,2000,Universal,300000.0,1900.0,Diesel,Manual,1050.0
Skoda,Fabia,2012,Universal,1230000.0,1400.0,Diesel,Manual,3950.0
Renault,Megane,2008,Universal,122000.0,1500.0,Diesel,Manual,2950.0
Lexus,GS Series,2007,Sedan,180000.0,3000.0,Petrol,Automatic,8500.0
Audi,100,1990,Sedan,321557.0,2300.0,Metan/Propan,Manual,15000.0
Volkswagen,Passat CC,2012,Sedan,11111.0,2000.0,Petrol,Automatic,10699.0
Opel,Omega,1996,Universal,295000.0,200.0,Petrol,Manual,1200.0
Subaru,Legacy,2006,Universal,298000.0,2500.0,Metan/Propan,Automatic,6200.0
Nissan,Qashqai,2014,Crossover,183000.0,1600.0,Diesel,Automatic,11499.0
Fiat,Panda,1992,Combi,100000.0,750.0,Petrol,Manual,1150.0
Hyundai,Coupe,2000,Coupe,180058.0,1600.0,Metan/Propan,Manual,2999.0
Peugeot,106,1996,Hatchback,20000.0,100.0,Petrol,Manual,450.0
Ford,Focus,2005,Minivan,2000.0,1600.0,Diesel,Manual,1600.0
GMC,Yukon,1995,SUV,167500.0,5700.0,Petrol,Automatic,7900.0
Ford,Escape,2012,SUV,107000.0,1995.0,Petrol,Automatic,12350.0
Honda,Civic,2004,Hatchback,160000.0,1600.0,Petrol,Manual,3000.0
Volkswagen,Passat,1992,Sedan,412000.0,1800.0,Petrol,Manual,550.0
Volkswagen,Caddy,2001,Minivan,200000.0,1900.0,Diesel,Manual,1650.0
Vaz,21099,1999,Sedan,60000.0,1500.0,Petrol,Manual,900.0
Mercedes,B Class,2019,Microvan,44000.0,1460.0,Diesel,Automatic,24600.0
Mercedes,M Class,2008,SUV,298758.0,300.0,Diesel,Automatic,7300.0
Mercedes,E Class,2016,Sedan,50000.0,1950.0,Diesel,Automatic,29500.0
Audi,100,1989,Sedan,235698.0,2300.0,Petrol,Manual,1500.0
Jeep,Grand Cherokee,1998,SUV,324000.0,3964.0,Metan/Propan,Automatic,5000.0
Renault,Grand Scenic,2004,Minivan,24546.0,1500.0,Diesel,Manual,3300.0
Mercedes,A Class,1998,Hatchback,178000.0,1398.0,Metan/Propan,Manual,3600.0
Toyota,Prius,2008,Sedan,305000.0,1500.0,Petrol,Automatic,5500.0
Dacia,Logan,2008,Universal,188000.0,1500.0,Diesel,Manual,4000.0
Dacia,Logan Mcv,2009,Universal,231.0,1400.0,Petrol,Manual,3800.0
Renault,Clio,2005,Universal,150000.0,1500.0,Diesel,Manual,2500.0
Honda,CR-V,2016,SUV,40000.0,2200.0,Diesel,Manual,15999.0
Citroen,C3,2006,Hatchback,56000.0,1400.0,Petrol,Manual,1700.0
Nissan,Micra,2005,Hatchback,1.0,1400.0,Petrol,Automatic,1200.0
Mercedes,S Class,2003,Sedan,1.0,3200.0,Diesel,Automatic,3900.0
Peugeot,208,2013,Hatchback,25000.0,1200.0,Petrol,Manual,3700.0
Toyota,Corolla,2005,Sedan,143000.0,1600.0,Petrol,Manual,1550.0
Hyundai,Matrix,2004,Hatchback,1.0,1600.0,Petrol,Manual,1500.0
Toyota,Avensis,2012,Sedan,136000.0,2200.0,Diesel,Automatic,7300.0
Byd,F3,2006,Sedan,45000.0,1500.0,Metan/Propan,Manual,1000.0
Mitsubishi,Outlander,2005,Crossover,163000.0,2400.0,Metan/Propan,Automatic,3150.0
Toyota,Urban Cruiser,2009,Hatchback,102000.0,1400.0,Petrol,Manual,3900.0
KIA,Ceed,2014,Universal,5888.0,1800.0,Diesel,Automatic,4500.0
Volvo,900 Series,1991,Sedan,300.0,200.0,Metan/Propan,Manual,1500.0
Audi,A6,2002,Universal,2222.0,2500.0,Diesel,Automatic,2600.0
BMW,5 Series,2005,Sedan,25800.0,3000.0,Diesel,Automatic,5700.0
Volkswagen,Golf,2006,Hatchback,25800.0,1400.0,Petrol,Manual,3700.0
Mazda,3,2005,Sedan,54880.0,1600.0,Petrol,Manual,3400.0
Toyota,Corolla,2006,Hatchback,1400.0,1400.0,Diesel,Manual,3800.0
Mercedes,C Class,2007,Sedan,884884.0,2200.0,Diesel,Automatic,5600.0
Audi,A4,2005,Sedan,254444.0,2000.0,Diesel,Automatic,3500.0
Skoda,Fabia,2012,Hatchback,111000.0,1200.0,Petrol,Manual,3150.0
Dodge,Magnum,2007,Universal,102000.0,2700.0,Metan/Propan,Automatic,4800.0
Chevrolet,Aveo,2008,Sedan,664949.0,1400.0,Petrol,Manual,1400.0
Honda,Accord,2001,Hatchback,146000.0,1800.0,Petrol,Automatic,1550.0
Peugeot,207,2009,Universal,123000.0,1400.0,Petrol,Manual,2650.0
Honda,CR-V,1999,SUV,1.0,2000.0,Petrol,Manual,2100.0
Fiat,Scudo,2008,Minivan,145000.0,1600.0,Diesel,Manual,3200.0
Mazda,2,2005,Hatchback,123000.0,1400.0,Petrol,Automatic,1950.0
Mercedes,S Class,2010,Sedan,60921669.0,3000.0,Diesel,Automatic,9000.0
Toyota,Land Cruiser,2009,SUV,546949.0,2800.0,Petrol,Automatic,4500.0
Mitsubishi,Lancer,2008,Sedan,94698.0,1800.0,Petrol,Manual,5400.0
Audi,Q5,2014,SUV,64949.0,3000.0,Diesel,Automatic,6700.0
Volkswagen,Golf,2002,Hatchback,152000.0,1600.0,Petrol,Automatic,2200.0
Honda,Civic,2005,Hatchback,1600.0,1600.0,Petrol,Manual,2500.0
Porsche,Cayenne,2006,SUV,2558.0,4400.0,Petrol,Automatic,5400.0
KIA,Sportage,2013,SUV,85000.0,2000.0,Petrol,Automatic,8800.0
Ford,S-Max,2008,Minivan,135000.0,2000.0,Diesel,Automatic,3900.0
Opel,Zafira,2006,Sedan,24698.0,2000.0,Diesel,Manual,4800.0
Toyota,Corolla,2006,Hatchback,124000.0,1600.0,Petrol,Automatic,6000.0
KIA,Seltos,2020,Crossover,0.0,2000.0,Petrol,Automatic,21470.0
Skoda,Fabia,2009,Universal,89000.0,1400.0,Diesel,Manual,3200.0
Dacia,Logan,2005,Sedan,780000.0,1400.0,Metan/Propan,Manual,2200.0
Skoda,Octavia,2009,Hatchback,87000.0,1200.0,Petrol,Manual,3200.0
BMW,7 Series,2002,Sedan,185000.0,2800.0,Petrol,Automatic,3700.0
Ford,Fusion,2007,Hatchback,187000.0,1400.0,Diesel,Manual,2200.0
Opel,Astra,2004,Universal,225000.0,1400.0,Petrol,Manual,3300.0
Toyota,Prius +,2014,Hatchback,145000.0,1800.0,Hybrid,Automatic,7200.0
Opel,Astra,2013,Universal,89000.0,1400.0,Petrol,Manual,3800.0
Honda,Insight,2010,Hatchback,156000.0,1300.0,Hybrid,Manual,3777.0
Seat,Toledo,2005,Hatchback,111500.0,1600.0,Petrol,Manual,2100.0
Mercedes,E Class,1997,Sedan,1.0,2000.0,Petrol,Manual,1550.0
Lexus,CT Series,2015,Hatchback,82500.0,1800.0,Hybrid,Automatic,7600.0
Dacia,Sandero,2009,Hatchback,570.0,1400.0,Metan/Propan,Manual,1899.0
Toyota,Yaris,2004,Hatchback,0.0,1000.0,Petrol,Manual,1500.0
Volkswagen,Transporter,1993,Minivan,200000.0,2400.0,Diesel,Manual,1100.0
Volkswagen,Passat,2015,Sedan,90000.0,1399.0,Petrol,Manual,13800.0
Dacia,Sandero Stepway,2010,Hatchback,117000.0,1500.0,Diesel,Manual,5300.0
Suzuki,Jimny,2006,SUV,89000.0,1300.0,Petrol,Manual,3800.0
Citroen,C4,2006,Hatchback,89000.0,1600.0,Petrol,Automatic,2200.0
Citroen,Berlingo,2010,Minivan,145000.0,1600.0,Petrol,Manual,3100.0
Peugeot,307,2005,Universal,87000.0,1400.0,Diesel,Manual,2200.0
Dacia,Duster,2013,SUV,85000.0,1500.0,Diesel,Manual,5300.0
Mitsubishi,Space Star,2006,Hatchback,156000.0,1600.0,Petrol,Manual,1700.0
Renault,Megane,2012,Universal,165000.0,1500.0,Diesel,Manual,3300.0
Mini,Cooper,2004,Coupe,300000.0,1400.0,Diesel,Manual,3800.0
BMW,X5,2004,SUV,315000.0,3000.0,Diesel,Automatic,12800.0
Ford,Fiesta,2004,Hatchback,135000.0,1400.0,Petrol,Automatic,1800.0
Toyota,Land Cruiser Prado,2008,SUV,145000.0,2700.0,Metan/Propan,Automatic,9100.0
Alfa Romeo,159,2007,Universal,132500.0,1900.0,Petrol,Automatic,3700.0
Opel,Kadett,1991,Sedan,200000.0,1380.0,Petrol,Manual,500.0
Toyota,Corolla Verso,2006,Crossover,340000.0,1800.0,Petrol,Automatic,4800.0
Vaz,2121niva,1984,SUV,100.0,1600.0,Petrol,Manual,750.0
BMW,X5,2007,Crossover,207000.0,3000.0,Metan/Propan,Automatic,11850.0
Mercedes,S Class,1992,Sedan,480000.0,3200.0,Metan/Propan,Automatic,5400.0
Lexus,RX Series,2005,Crossover,198000.0,3000.0,Petrol,Automatic,12000.0
BMW,3 Series,2001,Sedan,345000.0,1996.0,Diesel,Manual,1150.0
Audi,A3,1997,Coupe,240.0,1800.0,Petrol,Manual,2000.0
Nissan,Note,2012,Hatchback,152000.0,1500.0,Diesel,Manual,5800.0
Seat,Ibiza,2012,Combi,248000.0,1200.0,Diesel,Manual,5200.0
Mercedes,C Class,2016,Sedan,75000.0,2000.0,Petrol,Automatic,20000.0
BMW,5 Series,2005,Minivan,400230.0,2999.0,Diesel,Automatic,3000.0
BMW,3 Series,2006,Sedan,300000.0,2500.0,Petrol,Manual,6540.0
BMW,5 Series,2001,Sedan,280.0,2500.0,Diesel,Automatic,5000.0
Mitsubishi,Altele,1995,Sedan,1.0,1800.0,Metan/Propan,Manual,1400.0
BMW,7 Series,2016,Sedan,70000.0,2000.0,Diesel,Automatic,38500.0
Moskvich / Izh,2141,1993,Sedan,165000.0,1500.0,Petrol,Manual,9000.0
Toyota,Avalon,2014,Hatchback,105000.0,2500.0,Hybrid,Automatic,17500.0
BMW,7 Series,2008,Sedan,297000.0,3000.0,Diesel,Automatic,11500.0
Ford,Galaxy,2015,Minivan,271000.0,2179.0,Diesel,Manual,13350.0
Mercedes,CLK Class,2004,Coupe,185000.0,2700.0,Diesel,Automatic,3000.0
Renault,Grand Espace,2005,Minivan,195000.0,2000.0,Metan/Propan,Manual,4850.0
BMW,X5,2015,Crossover,192000.0,2500.0,Diesel,Automatic,28999.0
Renault,Megane,2012,Universal,170000.0,1500.0,Diesel,Automatic,5749.0
Seat,Ibiza,2011,Universal,280000.0,1200.0,Diesel,Manual,4400.0
Ford,Mondeo,1993,Sedan,184000.0,1800.0,Metan/Propan,Manual,400.0
Vaz,2108,1992,Coupe,253954.0,1288.0,Petrol,Manual,20000.0
Toyota,Corolla Verso,2005,Minivan,276000.0,1800.0,Petrol,Automatic,5200.0
Opel,Vectra,1991,Sedan,203000.0,2000.0,Petrol,Manual,1250.0
Vaz,2115,2006,Sedan,57500.0,1500.0,Petrol,Manual,2600.0
Opel,Omega,1994,Universal,270000.0,2000.0,Metan/Propan,Automatic,1500.0
Renault,ZOE,2013,Hatchback,87000.0,100.0,Electric,Automatic,6800.0
Toyota,Rav 4,2006,Crossover,162000.0,2200.0,Diesel,Manual,8300.0
Opel,Insignia,2010,Sedan,79000.0,1800.0,Petrol,Manual,8300.0
Mercedes,E Class,2007,Sedan,225000.0,2000.0,Petrol,Automatic,9500.0
Nissan,Altima,2008,Sedan,192000.0,2500.0,Hybrid,Automatic,7000.0
Subaru,Outback,2009,Crossover,114000.0,2000.0,Diesel,Manual,10200.0
Volkswagen,Touran,2010,Minivan,240.0,1400.0,Metan/Propan,Manual,5700.0
Renault,Grand Scenic,2005,Minivan,1111.0,1500.0,Diesel,Manual,2800.0
Renault,Megane,2011,Universal,196000.0,1500.0,Diesel,Manual,6550.0
Mazda,626,1994,Sedan,340000.0,1800.0,Petrol,Manual,550.0
Toyota,Avensis,2008,Hatchback,187500.0,2000.0,Diesel,Manual,3500.0
Subaru,Forester,2005,Universal,370000.0,2000.0,Petrol,Manual,4200.0
Renault,Vel Satis,2005,Hatchback,208000.0,2200.0,Diesel,Automatic,5300.0
Hyundai,Matrix,2008,Universal,187000.0,1500.0,Diesel,Manual,2900.0
Volkswagen,Touran,2014,Minivan,122000.0,2000.0,Diesel,Manual,7999.0
Toyota,Prius,2008,Sedan,189000.0,1500.0,Hybrid,Automatic,4699.0
Mercedes,Vito,2003,Minivan,13000.0,2200.0,Diesel,Manual,2899.0
Renault,Kadjar,2017,SUV,40000.0,2000.0,Petrol,Automatic,7899.0
BMW,5 Series,2006,Sedan,1230000.0,2500.0,Petrol,Automatic,5500.0
Honda,CR-V,2002,SUV,250000.0,2000.0,Petrol,Manual,3450.0
Toyota,Prius,2012,Sedan,163000.0,1800.0,Hybrid,Automatic,7599.0
Mercedes,G Class,2015,SUV,123000.0,3000.0,Diesel,Automatic,9999.0
Lexus,LX Series,2012,SUV,122000.0,5700.0,Metan/Propan,Automatic,17999.0
Mercedes,Series (W124),1995,Sedan,190000.0,2000.0,Diesel,Manual,2350.0
Toyota,Corolla,2007,Hatchback,190000.0,1400.0,Diesel,Manual,4799.0
Lincoln,MKC,2014,Universal,63000.0,2000.0,Petrol,Automatic,18250.0
Renault,Kangoo,2005,Minivan,177777.0,1450.0,Diesel,Manual,3300.0
Hyundai,Tucson,2016,Crossover,102955.0,2000.0,Petrol,Automatic,10500.0
Audi,A7,2016,Sedan,68011.0,3000.0,Petrol,Automatic,22000.0
Land Rover,Range Rover Evoque,2016,Crossover,115313.0,2000.0,Hybrid,Automatic,14400.0
Audi,S5,2018,Sedan,93657.0,3000.0,Petrol,Automatic,23500.0
Honda,CR-V,2020,Crossover,29634.0,2000.0,Hybrid,Automatic,15490.0
Mercedes,Series (W124),1988,Sedan,230000.0,2300.0,Petrol,Automatic,3800.0
Mercedes,E Class,2008,Sedan,250000.0,2200.0,Diesel,Automatic,3500.0
Nissan,Almera,2005,Hatchback,167000.0,1800.0,Petrol,Manual,4000.0
Chevrolet,Trax,2018,Crossover,33000.0,1800.0,Petrol,Automatic,13650.0
Hyundai,Tucson,2017,Crossover,145000.0,2000.0,Diesel,Automatic,19350.0
Nissan,Qashqai,2012,SUV,94000.0,2000.0,Petrol,Automatic,11650.0
Hyundai,Creta,2017,Crossover,45000.0,1600.0,Petrol,Automatic,14450.0
Opel,Altele,2000,Minivan,1111111.0,2000.0,Metan/Propan,Manual,700.0
BMW,7 Series,2008,Sedan,265000.0,3000.0,Diesel,Automatic,11700.0
Hyundai,Trajet,2000,Minivan,275000.0,2000.0,Metan/Propan,Manual,1550.0
Renault,Scenic,2004,Sedan,300000.0,1500.0,Diesel,Manual,2600.0
